longitude,latitude,depth,temperature,salinity
-3.6228,35.8017,294.6,13.2283,38.4751
-3.6228,35.8017,295.6,13.2295,38.4752
-3.6228,35.8017,296.6,13.2311,38.4767
-3.6228,35.8017,297.6,13.2328,38.4771
-3.6228,35.8017,298.6,13.2335,38.4776
-3.6228,35.8017,299.6,13.2356,38.4792
-3.6228,35.8017,300.6,13.2365,38.4797
-3.6228,35.8017,301.6,13.2364,38.4799
-3.6228,35.8017,302.6,13.2374,38.4796
-3.6228,35.8017,303.5,13.2376,38.4799
-3.6228,35.8017,304.5,13.2383,38.4796
-3.6228,35.8017,305.5,13.2388,38.4802
-3.6228,35.8017,306.5,13.2409,38.4825
-3.6228,35.8017,307.5,13.2423,38.4831
-3.6228,35.8017,308.5,13.2435,38.4833
-3.6228,35.8017,309.5,13.2438,38.4841
-3.6228,35.8017,310.5,13.2455,38.4866
-3.6228,35.8017,311.5,13.2474,38.4864
-3.6228,35.8017,312.5,13.2485,38.4884
-3.6228,35.8017,313.5,13.2479,38.4882
-3.6228,35.8017,314.4,13.2475,38.4889
-3.6228,35.8017,315.4,13.2474,38.4888
-3.6228,35.8017,316.4,13.2474,38.489
-3.6228,35.8017,317.4,13.2473,38.4893
-3.6228,35.8017,318.4,13.2476,38.4897
-3.6228,35.8017,319.4,13.2478,38.4903
-3.6228,35.8017,320.4,13.2483,38.4913
-3.6228,35.8017,321.4,13.2486,38.4906
-3.6228,35.8017,322.4,13.2492,38.491
-3.6228,35.8017,323.4,13.2493,38.4915
-3.6228,35.8017,324.4,13.2493,38.4935
-3.6228,35.8017,325.4,13.2484,38.4951
-3.6228,35.8017,326.3,13.2471,38.4947
-3.6228,35.8017,327.3,13.2468,38.4937
-3.6228,35.8017,328.3,13.2467,38.4956
-3.6228,35.8017,329.3,13.247,38.4979
-3.6228,35.8017,330.3,13.2471,38.4979
-3.6228,35.8017,331.3,13.2469,38.4976
-3.6228,35.8017,332.3,13.2469,38.4983
-3.6228,35.8017,333.3,13.247,38.4981
-3.6228,35.8017,334.3,13.2465,38.498
-3.6228,35.8017,335.3,13.2444,38.4984
-3.6228,35.8017,336.3,13.2427,38.4986
-3.6228,35.8017,337.2,13.2422,38.4987
-3.6228,35.8017,338.2,13.2422,38.4986
-3.6228,35.8017,339.2,13.2419,38.4985
-3.6228,35.8017,340.2,13.2424,38.4984
-3.6228,35.8017,341.2,13.2424,38.4984
-3.6228,35.8017,342.2,13.2424,38.498
-3.6228,35.8017,343.2,13.2424,38.4977
-3.6228,35.8017,344.2,13.2422,38.4956
-3.6228,35.8017,345.2,13.2416,38.4964
-3.6228,35.8017,346.2,13.2381,38.4969
-3.6228,35.8017,347.2,13.2336,38.4976
-3.6228,35.8017,348.1,13.2305,38.4966
-3.6228,35.8017,349.1,13.2246,38.4959
-3.6228,35.8017,350.1,13.2222,38.4961
-3.6228,35.8017,351.1,13.2212,38.4957
-3.6228,35.8017,352.1,13.2206,38.4952
-3.6228,35.8017,353.1,13.2182,38.4947
-3.6228,35.8017,354.1,13.2167,38.4952
-3.6228,35.8017,355.1,13.2164,38.4952
-3.6228,35.8017,356.1,13.2161,38.4952
-3.6228,35.8017,357.1,13.2161,38.4948
-3.6228,35.8017,358.1,13.2158,38.4948
-3.6228,35.8017,359,13.215,38.4947
-3.6228,35.8017,360,13.2138,38.4942
-3.6228,35.8017,361,13.2121,38.4942
-3.6228,35.8017,362,13.2098,38.4933
-3.6228,35.8017,363,13.202,38.492
-3.6228,35.8017,364,13.202,38.4919
-3.6228,35.8017,365,13.1999,38.4913
-3.6228,35.8017,366,13.1931,38.4897
-3.6228,35.8017,367,13.1895,38.4893
-3.6228,35.8017,368,13.1873,38.489
-3.6228,35.8017,369,13.1902,38.4911
-3.6228,35.8017,369.9,13.1966,38.4925
-3.6228,35.8017,370.9,13.2013,38.4937
-3.6228,35.8017,371.9,13.2032,38.4962
-3.6228,35.8017,372.9,13.2045,38.4964
-3.6228,35.8017,373.9,13.2063,38.497
-3.6228,35.8017,374.9,13.2102,38.4991
-3.6228,35.8017,375.9,13.2146,38.4998
-3.6228,35.8017,376.9,13.2149,38.5002
-3.6228,35.8017,377.9,13.2166,38.5008
-3.6228,35.8017,378.9,13.2178,38.5012
-3.6228,35.8017,379.9,13.219,38.502
-3.6228,35.8017,380.8,13.2198,38.5019
-3.6228,35.8017,381.8,13.2199,38.5018
-3.6228,35.8017,382.8,13.2205,38.5035
-3.6228,35.8017,383.8,13.225,38.5069
-3.6228,35.8017,384.8,13.2285,38.5068
-3.6228,35.8017,385.8,13.229,38.5066
-3.6228,35.8017,386.8,13.2297,38.5067
-3.6228,35.8017,387.8,13.2296,38.5069
-3.6228,35.8017,388.8,13.2299,38.5064
-3.6228,35.8017,389.8,13.2305,38.5063
-3.6228,35.8017,390.8,13.2307,38.5066
-3.6228,35.8017,391.7,13.2314,38.5069
-3.6228,35.8017,392.7,13.2316,38.507
-3.6228,35.8017,393.7,13.232,38.5072
-3.6228,35.8017,394.7,13.2328,38.5072
-3.6228,35.8017,395.7,13.2325,38.5077
-3.6228,35.8017,396.7,13.2327,38.5086
-3.6228,35.8017,397.7,13.2327,38.5088
-3.6228,35.8017,398.7,13.2324,38.5087
-3.6228,35.8017,399.7,13.2316,38.5089
-3.6228,35.8017,400.7,13.2316,38.509
-3.6228,35.8017,401.7,13.2319,38.5086
-3.6245,35.7012,6,22.3996,36.7807
-3.6245,35.7012,6.9,22.2253,36.5626
-3.6245,35.7012,7.9,22.2068,36.5552
-3.6245,35.7012,8.9,22.1326,36.5377
-3.6245,35.7012,9.9,21.8881,36.4632
-3.6245,35.7012,10.9,21.2632,36.2904
-3.6245,35.7012,11.9,21.0112,36.4064
-3.6245,35.7012,12.9,20.9309,36.3618
-3.6245,35.7012,13.9,20.5833,36.23
-3.6245,35.7012,14.9,20.2639,36.3638
-3.6245,35.7012,15.9,20.0282,36.3144
-3.6245,35.7012,16.9,19.3092,36.319
-3.6245,35.7012,17.9,18.9082,36.2638
-3.6245,35.7012,18.9,18.3941,36.2461
-3.6245,35.7012,19.9,18.3201,36.2425
-3.6245,35.7012,20.8,18.1809,36.2706
-3.6245,35.7012,21.8,18.1081,36.2532
-3.6245,35.7012,22.8,17.971,36.2676
-3.6245,35.7012,23.8,17.8964,36.2939
-3.6245,35.7012,24.8,17.7714,36.3095
-3.6245,35.7012,25.8,17.6585,36.3025
-3.6245,35.7012,26.8,17.5376,36.3043
-3.6245,35.7012,27.8,17.3875,36.2868
-3.6245,35.7012,28.8,17.2043,36.2939
-3.6245,35.7012,29.8,17.1798,36.3298
-3.6245,35.7012,30.8,17.0753,36.344
-3.6245,35.7012,31.8,17.0831,36.3383
-3.6245,35.7012,32.8,17.0603,36.3405
-3.6245,35.7012,33.7,17.0536,36.3427
-3.6245,35.7012,34.7,17.022,36.3224
-3.6245,35.7012,35.7,16.9613,36.3071
-3.6245,35.7012,36.7,16.9071,36.3291
-3.6245,35.7012,37.7,16.7639,36.3197
-3.6245,35.7012,38.7,16.6636,36.3314
-3.6245,35.7012,39.7,16.6114,36.3638
-3.6245,35.7012,40.7,16.596,36.3554
-3.6245,35.7012,41.7,16.5041,36.3491
-3.6245,35.7012,42.7,16.3922,36.3529
-3.6245,35.7012,43.7,16.2028,36.3428
-3.6245,35.7012,44.7,16.0603,36.3808
-3.6245,35.7012,45.7,15.9924,36.3895
-3.6245,35.7012,46.7,15.8409,36.3913
-3.6245,35.7012,47.6,15.7899,36.4262
-3.6245,35.7012,48.6,15.7825,36.4167
-3.6245,35.7012,49.6,15.742,36.4218
-3.6245,35.7012,50.6,15.7158,36.4265
-3.6245,35.7012,51.6,15.6855,36.4325
-3.6245,35.7012,52.6,15.6908,36.4351
-3.6245,35.7012,53.6,15.6792,36.4373
-3.6245,35.7012,54.6,15.6693,36.433
-3.6245,35.7012,55.6,15.6398,36.4407
-3.6245,35.7012,56.6,15.6334,36.4321
-3.6245,35.7012,57.6,15.6198,36.4478
-3.6245,35.7012,58.6,15.6096,36.4494
-3.6245,35.7012,59.6,15.6032,36.4542
-3.6245,35.7012,60.5,15.587,36.4594
-3.6245,35.7012,61.5,15.5629,36.4632
-3.6245,35.7012,62.5,15.5384,36.4657
-3.6245,35.7012,63.5,15.4945,36.4764
-3.6245,35.7012,64.5,15.492,36.4809
-3.6245,35.7012,65.5,15.4937,36.4836
-3.6245,35.7012,66.5,15.4811,36.4809
-3.6245,35.7012,67.5,15.4025,36.4911
-3.6245,35.7012,68.5,15.3459,36.5068
-3.6245,35.7012,69.5,15.3469,36.5063
-3.6245,35.7012,70.5,15.3184,36.506
-3.6245,35.7012,71.5,15.2575,36.5325
-3.6245,35.7012,72.5,15.2304,36.5471
-3.6245,35.7012,73.4,15.1878,36.5751
-3.6245,35.7012,74.4,15.1766,36.5826
-3.6245,35.7012,75.4,15.1284,36.588
-3.6245,35.7012,76.4,15.0711,36.6224
-3.6245,35.7012,77.4,15.0161,36.651
-3.6245,35.7012,78.4,14.9707,36.6683
-3.6245,35.7012,79.4,14.9359,36.6915
-3.6245,35.7012,80.4,14.8703,36.7414
-3.6245,35.7012,81.4,14.8024,36.7979
-3.6245,35.7012,82.4,14.7999,36.8043
-3.6245,35.7012,83.4,14.8029,36.8001
-3.6245,35.7012,84.4,14.7784,36.8174
-3.6245,35.7012,85.4,14.745,36.846
-3.6245,35.7012,86.3,14.6776,36.9089
-3.6245,35.7012,87.3,14.6515,36.9305
-3.6245,35.7012,88.3,14.621,36.9536
-3.6245,35.7012,89.3,14.5933,36.9788
-3.6245,35.7012,90.3,14.505,37.0536
-3.6245,35.7012,91.3,14.5086,37.0471
-3.6245,35.7012,92.3,14.4658,37.0749
-3.6245,35.7012,93.3,14.434,37.1074
-3.6245,35.7012,94.3,14.4032,37.1466
-3.6245,35.7012,95.3,14.3667,37.1943
-3.6245,35.7012,96.3,14.3404,37.2311
-3.6245,35.7012,97.3,14.3305,37.2451
-3.6245,35.7012,98.3,14.315,37.2626
-3.6245,35.7012,99.2,14.3058,37.2717
-3.6245,35.7012,100.2,14.2854,37.2965
-3.6245,35.7012,101.2,14.2458,37.3384
-3.6245,35.7012,102.2,14.1868,37.4019
-3.6245,35.7012,103.2,14.1784,37.4152
-3.6245,35.7012,104.2,14.1433,37.4565
-3.6245,35.7012,105.2,14.1244,37.4828
-3.6245,35.7012,106.2,14.1111,37.4976
-3.6245,35.7012,107.2,14.116,37.4966
-3.6245,35.7012,108.2,14.1041,37.5131
-3.6245,35.7012,109.2,14.1008,37.518
-3.6245,35.7012,110.2,14.0932,37.5266
-3.6245,35.7012,111.2,14.0819,37.5375
-3.6245,35.7012,112.1,14.0731,37.5443
-3.6245,35.7012,113.1,14.0647,37.5509
-3.6245,35.7012,114.1,14.0328,37.5728
-3.6245,35.7012,115.1,13.9973,37.6029
-3.6245,35.7012,116.1,13.9799,37.6205
-3.6245,35.7012,117.1,13.9365,37.66
-3.6245,35.7012,118.1,13.8785,37.7148
-3.6245,35.7012,119.1,13.8698,37.7228
-3.6245,35.7012,120.1,13.8726,37.721
-3.6245,35.7012,121.1,13.8614,37.7307
-3.6245,35.7012,122.1,13.865,37.7286
-3.6245,35.7012,123.1,13.8619,37.7319
-3.6245,35.7012,124.1,13.8566,37.738
-3.6245,35.7012,125,13.8424,37.7536
-3.6245,35.7012,126,13.8175,37.7796
-3.6245,35.7012,127,13.8085,37.7938
-3.6245,35.7012,128,13.7885,37.8184
-3.6245,35.7012,129,13.7338,37.8822
-3.6245,35.7012,130,13.7196,37.8957
-3.6245,35.7012,131,13.7065,37.9079
-3.6245,35.7012,132,13.6941,37.9205
-3.6245,35.7012,133,13.6772,37.9367
-3.6245,35.7012,134,13.6563,37.9592
-3.6245,35.7012,135,13.6095,38.006
-3.6245,35.7012,136,13.5626,38.0536
-3.6245,35.7012,136.9,13.5562,38.0614
-3.6245,35.7012,137.9,13.5401,38.079
-3.6245,35.7012,138.9,13.5066,38.1157
-3.6245,35.7012,139.9,13.5094,38.1135
-3.6245,35.7012,140.9,13.5068,38.1195
-3.6245,35.7012,141.9,13.5025,38.1286
-3.6245,35.7012,142.9,13.4968,38.1383
-3.6245,35.7012,143.9,13.4952,38.1397
-3.6245,35.7012,144.9,13.4896,38.1431
-3.6245,35.7012,145.9,13.4883,38.1435
-3.6245,35.7012,146.9,13.4848,38.1448
-3.6245,35.7012,147.9,13.4766,38.1498
-3.6245,35.7012,148.9,13.4611,38.1596
-3.6245,35.7012,149.8,13.449,38.1714
-3.6245,35.7012,150.8,13.446,38.1745
-3.6245,35.7012,151.8,13.4469,38.1756
-3.6245,35.7012,152.8,13.4478,38.1783
-3.6245,35.7012,153.8,13.4487,38.179
-3.6245,35.7012,154.8,13.4494,38.1836
-3.6245,35.7012,155.8,13.4499,38.1846
-3.6245,35.7012,156.8,13.4498,38.1859
-3.6245,35.7012,157.8,13.4484,38.1864
-3.6245,35.7012,158.8,13.4469,38.1885
-3.6245,35.7012,159.8,13.4442,38.1906
-3.6245,35.7012,160.8,13.4398,38.1936
-3.6245,35.7012,161.7,13.436,38.1963
-3.6245,35.7012,162.7,13.4315,38.1993
-3.6245,35.7012,163.7,13.4198,38.2074
-3.6245,35.7012,164.7,13.4034,38.2181
-3.6245,35.7012,165.7,13.3937,38.2256
-3.6245,35.7012,166.7,13.3854,38.2334
-3.6245,35.7012,167.7,13.3815,38.2352
-3.6245,35.7012,168.7,13.3725,38.2417
-3.6245,35.7012,169.7,13.3727,38.2421
-3.6245,35.7012,170.7,13.3625,38.2474
-3.6245,35.7012,171.7,13.3529,38.2555
-3.6245,35.7012,172.7,13.347,38.262
-3.6245,35.7012,173.7,13.3393,38.2699
-3.6245,35.7012,174.6,13.3331,38.2747
-3.6245,35.7012,175.6,13.3315,38.2771
-3.6245,35.7012,176.6,13.3287,38.2802
-3.6245,35.7012,177.6,13.3211,38.2874
-3.6245,35.7012,178.6,13.3197,38.289
-3.6245,35.7012,179.6,13.3163,38.2928
-3.6245,35.7012,180.6,13.3068,38.3032
-3.6245,35.7012,181.6,13.2976,38.3136
-3.6245,35.7012,182.6,13.2942,38.3187
-3.6245,35.7012,183.6,13.2919,38.3218
-3.6245,35.7012,184.6,13.2881,38.328
-3.6245,35.7012,185.6,13.2841,38.3353
-3.6245,35.7012,186.5,13.2764,38.3462
-3.6245,35.7012,187.5,13.2731,38.3497
-3.6245,35.7012,188.5,13.268,38.3563
-3.6245,35.7012,189.5,13.2652,38.359
-3.6245,35.7012,190.5,13.2618,38.3636
-3.6245,35.7012,191.5,13.2598,38.3666
-3.6245,35.7012,192.5,13.2583,38.3679
-3.6245,35.7012,193.5,13.2573,38.3694
-3.6245,35.7012,194.5,13.2565,38.3717
-3.6245,35.7012,195.5,13.2534,38.3756
-3.6245,35.7012,196.5,13.2477,38.3823
-3.6245,35.7012,197.5,13.2427,38.3891
-3.6245,35.7012,198.4,13.2426,38.3902
-3.6245,35.7012,199.4,13.2418,38.3928
-3.6245,35.7012,200.4,13.2409,38.3948
-3.6245,35.7012,201.4,13.2404,38.3958
-3.6245,35.7012,202.4,13.2402,38.3967
-3.6245,35.7012,203.4,13.2395,38.3977
-3.6245,35.7012,204.4,13.2395,38.3995
-3.6245,35.7012,205.4,13.2393,38.4003
-3.6245,35.7012,206.4,13.2383,38.404
-3.6245,35.7012,207.4,13.2353,38.4077
-3.6245,35.7012,208.4,13.2342,38.4099
-3.6245,35.7012,209.4,13.2337,38.411
-3.6245,35.7012,210.3,13.2335,38.4112
-3.6245,35.7012,211.3,13.2336,38.4117
-3.6245,35.7012,212.3,13.2334,38.4122
-3.6245,35.7012,213.3,13.2331,38.4135
-3.6245,35.7012,214.3,13.2325,38.4151
-3.6245,35.7012,215.3,13.2314,38.4163
-3.6245,35.7012,216.3,13.2303,38.4179
-3.6245,35.7012,217.3,13.2304,38.4183
-3.6245,35.7012,218.3,13.2294,38.4193
-3.6245,35.7012,219.3,13.2294,38.4198
-3.6245,35.7012,220.3,13.2289,38.4208
-3.6245,35.7012,221.3,13.2284,38.4221
-3.6245,35.7012,222.2,13.2272,38.4234
-3.6245,35.7012,223.2,13.2262,38.4257
-3.6245,35.7012,224.2,13.2263,38.4259
-3.6245,35.7012,225.2,13.2244,38.4273
-3.6245,35.7012,226.2,13.2233,38.4294
-3.6245,35.7012,227.2,13.2224,38.43
-3.6245,35.7012,228.2,13.2202,38.4304
-3.6245,35.7012,229.2,13.2192,38.4317
-3.6245,35.7012,230.2,13.2193,38.433
-3.6245,35.7012,231.2,13.2174,38.4341
-3.6245,35.7012,232.2,13.2177,38.4345
-3.6245,35.7012,233.2,13.2172,38.4346
-3.6245,35.7012,234.1,13.2168,38.4353
-3.6245,35.7012,235.1,13.2164,38.4359
-3.6245,35.7012,236.1,13.2145,38.4366
-3.6245,35.7012,237.1,13.2126,38.4381
-3.6245,35.7012,238.1,13.2091,38.4394
-3.6245,35.7012,239.1,13.2074,38.4412
-3.6245,35.7012,240.1,13.2063,38.4427
-3.6245,35.7012,241.1,13.2048,38.4442
-3.6245,35.7012,242.1,13.2048,38.4449
-3.6245,35.7012,243.1,13.2034,38.446
-3.6245,35.7012,244.1,13.2015,38.4471
-3.6245,35.7012,245.1,13.1989,38.449
-3.6245,35.7012,246,13.1992,38.449
-3.6245,35.7012,247,13.1987,38.4497
-3.6245,35.7012,248,13.1988,38.4495
-3.6245,35.7012,249,13.1987,38.4497
-3.6245,35.7012,250,13.1985,38.4501
-3.6245,35.7012,251,13.1987,38.4505
-3.6245,35.7012,252,13.1989,38.4504
-3.6245,35.7012,253,13.1984,38.4506
-3.6245,35.7012,254,13.1989,38.4508
-3.6245,35.7012,255,13.1987,38.451
-3.6245,35.7012,256,13.1986,38.4515
-3.6245,35.7012,257,13.1987,38.4519
-3.6245,35.7012,257.9,13.1988,38.4521
-3.6245,35.7012,258.9,13.1977,38.4533
-3.6245,35.7012,259.9,13.1981,38.4533
-3.6245,35.7012,260.9,13.1992,38.4548
-3.6245,35.7012,261.9,13.1997,38.4563
-3.6245,35.7012,262.9,13.1966,38.4563
-3.6245,35.7012,263.9,13.1907,38.4555
-3.6245,35.7012,264.9,13.1914,38.4556
-3.6245,35.7012,265.9,13.1896,38.4549
-3.6245,35.7012,266.9,13.1857,38.4578
-3.6245,35.7012,267.9,13.1892,38.4592
-3.6245,35.7012,268.9,13.1902,38.4592
-3.6245,35.7012,269.8,13.1903,38.4586
-3.6245,35.7012,270.8,13.1905,38.4593
-3.6245,35.7012,271.8,13.1913,38.4591
-3.6245,35.7012,272.8,13.1913,38.4593
-3.6245,35.7012,273.8,13.1915,38.4592
-3.6245,35.7012,274.8,13.191,38.4597
-3.6245,35.7012,275.8,13.1934,38.4619
-3.6245,35.7012,276.8,13.1979,38.4627
-3.6245,35.7012,277.8,13.2,38.4621
-3.6245,35.7012,278.8,13.2005,38.4624
-3.6245,35.7012,279.8,13.2027,38.4624
-3.6245,35.7012,280.7,13.202,38.4635
-3.6245,35.7012,281.7,13.2018,38.4648
-3.6245,35.7012,282.7,13.2014,38.4648
-3.6245,35.7012,283.7,13.201,38.4642
-3.6245,35.7012,284.7,13.1992,38.4626
-3.6245,35.7012,285.7,13.1909,38.4584
-3.6245,35.7012,286.7,13.1826,38.4582
-3.6245,35.7012,287.7,13.18,38.4578
-3.6245,35.7012,288.7,13.1797,38.4597
-3.6245,35.7012,289.7,13.1791,38.4596
-3.6245,35.7012,290.7,13.1776,38.4604
-3.6245,35.7012,291.7,13.1739,38.46
-3.6245,35.7012,292.6,13.1755,38.4611
-3.6245,35.7012,293.6,13.1753,38.4603
-3.6245,35.7012,294.6,13.1742,38.4621
-3.6245,35.7012,295.6,13.1741,38.4613
-3.6245,35.7012,296.6,13.1737,38.4622
-3.6245,35.7012,297.6,13.1737,38.4617
-3.6245,35.7012,298.6,13.1728,38.4623
-3.6245,35.7012,299.6,13.1726,38.4629
-3.6245,35.7012,300.6,13.1723,38.4625
-3.6245,35.7012,301.6,13.172,38.4629
-3.6245,35.7012,302.6,13.1712,38.4629
-3.6245,35.7012,303.5,13.1713,38.4622
-3.6245,35.7012,304.5,13.1709,38.4625
-3.6245,35.7012,305.5,13.1703,38.4634
-3.6245,35.7012,306.5,13.1698,38.4628
-3.6245,35.7012,307.5,13.17,38.4637
-3.6245,35.7012,308.5,13.1699,38.464
-3.6245,35.7012,309.5,13.1694,38.4634
-3.6245,35.7012,310.5,13.1695,38.4639
-3.6245,35.7012,311.5,13.1695,38.465
-3.6245,35.7012,312.5,13.1693,38.4638
-3.6245,35.7012,313.5,13.169,38.465
-3.6245,35.7012,314.5,13.1685,38.4644
-3.6245,35.7012,315.4,13.1683,38.4643
-3.6245,35.7012,316.4,13.1682,38.464
-3.6245,35.7012,317.4,13.1671,38.4644
-3.6245,35.7012,318.4,13.1654,38.4645
-3.6245,35.7012,319.4,13.1646,38.4658
-3.6245,35.7012,320.4,13.1629,38.4658
-3.6245,35.7012,321.4,13.1633,38.4667
-3.6245,35.7012,322.4,13.1625,38.4664
-3.6245,35.7012,323.4,13.1626,38.4676
-3.6245,35.7012,324.4,13.1626,38.4677
-3.6245,35.7012,325.4,13.1627,38.4681
-3.6245,35.7012,326.3,13.1629,38.4684
-3.6245,35.7012,327.3,13.1633,38.4685
-3.6245,35.7012,328.3,13.1632,38.4678
-3.6245,35.7012,329.3,13.1634,38.4684
-3.6245,35.7012,330.3,13.1635,38.4683
-3.6245,35.7012,331.3,13.1635,38.4683
-3.6245,35.7012,332.3,13.1633,38.4688
-3.6245,35.7012,333.3,13.1628,38.4691
-3.6245,35.7012,334.3,13.1628,38.4698
-3.6245,35.7012,335.3,13.1629,38.4698
-3.6245,35.7012,336.3,13.163,38.4698
-3.6245,35.7012,337.2,13.1629,38.4693
-3.6245,35.7012,338.2,13.163,38.4695
-3.6245,35.7012,339.2,13.1633,38.4696
-3.6245,35.7012,340.2,13.1633,38.4701
-3.6245,35.7012,341.2,13.1619,38.4706
-3.6245,35.7012,342.2,13.1611,38.4714
-3.6245,35.7012,343.2,13.1616,38.472
-3.6245,35.7012,344.2,13.1622,38.4722
-3.6245,35.7012,345.2,13.1623,38.4719
-3.6245,35.7012,346.2,13.162,38.4723
-3.6245,35.7012,347.2,13.1616,38.4725
-3.6245,35.7012,348.1,13.1614,38.4728
-3.6245,35.7012,349.1,13.1616,38.4732
-3.6245,35.7012,350.1,13.1616,38.4725
-3.6245,35.7012,351.1,13.1618,38.4728
-3.6245,35.7012,352.1,13.1617,38.4731
-3.6245,35.7012,353.1,13.1617,38.4729
-3.6245,35.7012,354.1,13.1618,38.4738
-3.6245,35.7012,355.1,13.1615,38.4728
-3.6245,35.7012,356.1,13.1614,38.4729
-3.6245,35.7012,357.1,13.1612,38.4738
-3.6245,35.7012,358.1,13.1608,38.4733
-3.6245,35.7012,359,13.1611,38.4732
-3.6245,35.7012,360,13.161,38.4732
-3.6245,35.7012,361,13.1612,38.4734
-3.6245,35.7012,362,13.1607,38.473
-3.6245,35.7012,363,13.1612,38.4739
-3.6245,35.7012,364,13.1612,38.4737
-3.6245,35.7012,365,13.1614,38.4733
-3.6245,35.7012,366,13.1614,38.4736
-3.6245,35.7012,367,13.1612,38.4728
-3.6245,35.7012,368,13.1614,38.4731
-3.6245,35.7012,369,13.1615,38.4736
-3.6245,35.7012,370,13.1615,38.4732
-3.6245,35.7012,370.9,13.1616,38.4737
-3.6245,35.7012,371.9,13.1618,38.4734
-3.6245,35.7012,372.9,13.1617,38.4738
-3.6245,35.7012,373.9,13.1622,38.4738
-3.6245,35.7012,374.9,13.1623,38.4735
-3.6245,35.7012,375.9,13.1625,38.4742
-3.6245,35.7012,376.9,13.1626,38.4739
-3.6245,35.7012,377.9,13.1626,38.4737
-3.6245,35.7012,378.9,13.1622,38.4735
-3.6245,35.7012,379.9,13.1626,38.474
-3.6245,35.7012,380.9,13.1627,38.4737
-3.6245,35.7012,381.8,13.1628,38.4741
-3.6245,35.7012,382.8,13.1627,38.4738
-3.6245,35.7012,383.8,13.1624,38.4735
-3.6245,35.7012,384.8,13.1606,38.474
-3.6245,35.7012,385.8,13.1613,38.4743
-3.6245,35.7012,386.8,13.1616,38.474
-3.6245,35.7012,387.8,13.1616,38.4735
-3.6245,35.7012,388.8,13.1602,38.4735
-3.6245,35.7012,389.8,13.1596,38.4739
-3.6245,35.7012,390.8,13.1594,38.4736
-3.6245,35.7012,391.7,13.1595,38.4739
-3.6245,35.7012,392.7,13.1596,38.4731
-3.6245,35.7012,393.7,13.1596,38.4739
-3.6245,35.7012,394.7,13.1595,38.4732
-3.6245,35.7012,395.7,13.1594,38.4733
-3.6245,35.7012,396.7,13.1585,38.4744
-3.6245,35.7012,397.7,13.1569,38.4758
-3.6245,35.7012,398.7,13.1561,38.4759
-3.6245,35.7012,399.7,13.1552,38.4771
-3.6245,35.7012,400.7,13.155,38.4775
-3.6245,35.7012,401.7,13.1548,38.4778
-3.625,35.5988,5,20.7068,36.3956
-3.625,35.5988,6,20.6958,36.395
-3.625,35.5988,6.9,20.6855,36.3929
-3.625,35.5988,7.9,20.6384,36.3758
-3.625,35.5988,8.9,20.4195,36.3678
-3.625,35.5988,9.9,20.1786,36.363
-3.625,35.5988,10.9,19.8767,36.3422
-3.625,35.5988,11.9,19.4763,36.2935
-3.625,35.5988,12.9,19.0202,36.3068
-3.625,35.5988,13.9,18.8377,36.3099
-3.625,35.5988,14.9,18.6292,36.2991
-3.625,35.5988,15.9,18.5066,36.3007
-3.625,35.5988,16.9,18.3495,36.3034
-3.625,35.5988,17.9,18.2932,36.306
-3.625,35.5988,18.9,18.1927,36.2983
-3.625,35.5988,19.9,17.9738,36.2843
-3.625,35.5988,20.8,17.6394,36.2963
-3.625,35.5988,21.8,17.5834,36.3158
-3.625,35.5988,22.8,17.4505,36.3167
-3.625,35.5988,23.8,17.3866,36.3192
-3.625,35.5988,24.8,17.3299,36.3193
-3.625,35.5988,25.8,17.2941,36.3241
-3.625,35.5988,26.8,17.2613,36.3155
-3.625,35.5988,27.8,17.122,36.3068
-3.625,35.5988,28.8,16.8876,36.3355
-3.625,35.5988,29.8,16.797,36.3419
-3.625,35.5988,30.8,16.7535,36.3497
-3.625,35.5988,31.8,16.7378,36.3546
-3.625,35.5988,32.8,16.725,36.3556
-3.625,35.5988,33.7,16.7094,36.356
-3.625,35.5988,34.7,16.701,36.3567
-3.625,35.5988,35.7,16.6792,36.3562
-3.625,35.5988,36.7,16.6052,36.3524
-3.625,35.5988,37.7,16.4988,36.3508
-3.625,35.5988,38.7,16.4216,36.3547
-3.625,35.5988,39.7,16.3774,36.3635
-3.625,35.5988,40.7,16.3384,36.3715
-3.625,35.5988,41.7,16.284,36.3608
-3.625,35.5988,42.7,16.1812,36.3767
-3.625,35.5988,43.7,16.1436,36.4202
-3.625,35.5988,44.7,16.0535,36.4436
-3.625,35.5988,45.7,15.9302,36.4476
-3.625,35.5988,46.7,15.8911,36.4453
-3.625,35.5988,47.6,15.8098,36.4525
-3.625,35.5988,48.6,15.7546,36.4641
-3.625,35.5988,49.6,15.7253,36.4709
-3.625,35.5988,50.6,15.6997,36.4708
-3.625,35.5988,51.6,15.653,36.476
-3.625,35.5988,52.6,15.5897,36.4765
-3.625,35.5988,53.6,15.5232,36.4942
-3.625,35.5988,54.6,15.5046,36.5007
-3.625,35.5988,55.6,15.4891,36.5046
-3.625,35.5988,56.6,15.4278,36.5225
-3.625,35.5988,57.6,15.3796,36.5389
-3.625,35.5988,58.6,15.353,36.5484
-3.625,35.5988,59.6,15.308,36.5607
-3.625,35.5988,60.5,15.2938,36.5673
-3.625,35.5988,61.5,15.2863,36.5707
-3.625,35.5988,62.5,15.2706,36.576
-3.625,35.5988,63.5,15.2164,36.5945
